id,text
1501,i1 pi2 siann2 lang5 long2 pin5 tuann7
1502,tsinn3 hong1 si7 hong1 tshue1 tian2 hian7 jun7 sing3 kah4 sit8 lik8 e5 si5
1503,li2 khi3 to2 ui7
1504,u7 khuan5 koh4 u7 se3 li2 e5 jin5 sing1 kam2 to7 sng3 si7 sing5 kong1 lian5 hua5 siau1 se7
1505,m7 na7 an2 ne1 i1 koh4 tsin1 tua7 siann1 leh4 phue1 phing5 tui1 kiu5 te2 ki5 kah4 su1 lin5 li7 ik4e5 siau1 hui3 tsu2 gi7
1506,lai5 khi3
1507,phang1 kong3 kong3 koh4 phong3 phue5 phong3 phue5 tsin1 siunn7 beh4 ka7 thau1 tsim1 tsit8 e7
1508,sann1 tsap8 kau2 ka2 siat4 ku3 ka2 siat4 ku3 si7 hok8 hap8 ku3 e5 tsit8 tsiong2 i7 si7 iu5 nng7 e5 kan2 tan1 e5 ku3 tsoo1 sing5──
1509,lai5 khah4 tshio3 e5 oo9
1510,tsia1 e5 niau1 a2 tsin1 ai3 kah4 lang5 tau3 tin7
1511,ho2 ho2
1512,aih4 ioh4
1513,sui1 lian5 bin7 tsheh4 than3 tsin1 tse7 tsinn5 tan7 si7 Tufekci in2 iong7 bang7 loo7 tsuan1 ka1 Ethan Zuckerman soo2 kong2 e5 bin7 tsheh4 tsit8 ko3 gueh8 ping5 kin1 ui3 mui2 tsit8 e5 su2 iong7 tsia2 tsiah4 than3 tioh8 nng7 kak4 bi2 kim1 tse1 piau2 si7 kho3 kong2 ko3 than3 tsinn5 e5 loo7 ma7 i2 king1 kiann5 be7 thong1 a1
1514,gun2 ma2 mah4 lah4
1515,u7 gua2 u7 siunn7 tioh8
1516,khah4 tsa2 na7 si7 iu5 ke3 siunn1 bai2 OPEC e7 kuat4 ting7 kiam2 san2 lai5 sak4 kuan5 ke3 siau3
1517,tak8 ke1 ka7 siau3 lian5 ke1 ki2 ki2 tuh8 tuh8 long2 kong2 i1 tsinn5 siunn1 liong7 siong7 lang5 siunn1 gong7
1518,aih4 ioh4 lau7 e5 ah4 tann1 beh4 an2 tsuann2 leh4
1519,su7 sit8 siong7 Obama tsing3 hu2 it4 hiong3 kiann5 tsit4 khuan2 ui3 au7 piah4 ling2 to7 pi7 bian2 ka1 ti7 khi3 tsian3 e5 tsing3 tshik4 ma7 siu7 tioh8 tsin1 tse7 phue1 phing5
1520,a1 ma2 tshoo1 loo2 tshoo1 loo2
1521,hit4 e5 lang5 ma7 leh4 ki5 na2 e7 leh4 ka7 lan2 sueh4 to1 sia7
1522,siau3 lian5 ke1 tit4 tioh8 pe7 bu2 e5 tong5 i3 liau2 au7 to7 huann1 huann1 hi2 hi2 tue3 han3 tsing1 li5 khi3 sian1 kai3 oh8 pun2 ling2 looh4
1523,na2 si7 li2 kong2 e5 m7 si7 lah4
1524,kuai1 gin2 a2 li2 u7 iann2 tsin1 tah4 sim1
1525,Adidas tsit4 kui2 ni5 ma7 oh8 Nike siat4 ke3 tsit8 kua2 sik4 tsui2 kiau1 e5 e5 a2
1526,pun2 tsiann5 si7 tsit8 e5 su7 sit8 ah8 su1 iau3 gua2 khi3 pian7 kai2
1527,u7 e5 si7 tai5 hua5 su5 tian2 lai7 bo5 tsit4 e5 su5
1528,a1 put4 lah4 tsit4 e5 m7 tsiann5 kiann2 kan2 na2 tsiok4 li7 hai7 e5 hannh4
1529,bian2 kheh4 khi3
1530,kiann5 loo7 ban7 kue3 tse7 tshia1
1531,han3 tsing1 li5 bi5 bi5 a2 tshio3 leh4 kong2 gua2 ti7 tsia1 thing3 hau7 tsiok4 tse7 kang1 a1 lah4 huat4 kak4 ai3 phinn1 lang5 kah4 siau2 tham1 e5 lang5 sit8 tsai7 u7 kau3 tse7 kan1 tann1 li2 sim1 kuann1 sian7 liong5 be7 siu7 pat8 lang5 ing2 hiong2 soo2 i2 gua2 kuat4 ting7 suan2 li2 tso3 gua2 e5 too5 te7
1532,hngh4
1533,a1 sing1 kin1 a2 jit8 u7 khi3 kong1 si1
1534,ah4 na7 tsiau3 an2 ne1 ka7 kong2 khi2 lai5 in1 ui7 koo3 su7 sun7 si7 si7 tsiau3 sia2 tsok4 si5 kan1 to3 thau5 pai5 thok8 tsia2 kiam2 tshai2 e7 kam2 siu7 tioh8 tsit4 e5 sia2 tsok4 sim1 thai3 e5 tsuan2 pian3 ia7 ku2 kann2
1535,lin2 ti7 tueh4 khioh4 tioh8 tsinn5
1536,tsiann5 tse7 hak8 hau7 thau5 tsit8 mng5 kho3 to7 si7 ka3 C plus plus e5
1537,kiong5 khuan5 hoo7 siong1 tik8 tui3 bo5 huat4 too7 it4 ti3 hing5 tong7 ti7 si3 tsap8 ni5 tsing5 e5 Cambodia an2 ne1
1538,tsit4 pun2 tsheh4 jua7 tsue7 tsinn5
1539,tian7 iann2 gua2 si7 tsiann5 u7 hing3 tshu3 tan7 si7 khiong2 poo3 phinn3 gua2 toh8 bo5 siann2 hing3 tshu3 ah4
1540,keh4 tng2 kang1 han3 tsing1 li5 ka7 tsit8 tua7 tann3 e5 inn5 a2 koh4 tann1 khi3 tsa1 hng1 be7 inn5 a2 e5 soo2 tsai7 tak8 ke1 tsit8 e7 khuann3 tioh8 han3 tsing1 li5 long2 e1 e1 kheh4 kheh4 kuann2 kin2 kin2 ui5 ua2 lai5
1541,u7 tsit8 kang1 lai5 tsit8 e5 tshing7 tshah4 kai3 ko1 siong2 e5 tiong1 lian5 hu7 jin5 lang5 khan1 i1 e5 tsa1 boo2 kiann2 ui3 tiam3 thau5 kiann5 kue3
1542,hngh4
1543,siu3 kuan1
1544,na2 e7 kau3 tsit4 tsun7 iau2 bue7 pue1 tng2 lai5 lah4
1545,tsit4 tng3 hoo7 gua2 tshiann2 gua2 lu3 VISA to7 ho2
1546,pang3 tshiu2 lah4
1547,sann1 ni5 tsing5 si2 ang1
1548,ping7 tshiann2 piau2 si7 tse1 si7 tsit4 e5 kok4 ka1 e5 te7 it4 pai2
1549,tsa1 poo1 gin2 a2 tiann7 tiann7 e7 sang3 tsioo1 koo2 le3 too3 hoo7 tsa1 boo2 gin2 a2 siunn7 be7 kau3 suah4 hoo7 lang5 lu2 tsiah8 lu2 pui5
1550,li2 khuann3 li2 e5 thau5 mng5 liam5 thi1 thi1 tsuan5 poo7 ko5 ko5 tso3 tsit8 hue2
1551,thinn1 khi3 ling2 ah4 ai3 ke1 thah8 tsit8 nia2 jian3 ba3
1552,hngh4 gua2 na7 u7 phah4 sng3 pai5 tui7 gua2 tshua7 lin2 tsit4 kui2 e5 tshut4 lai5 tshong3 siannh4
1553,ooh4
1554,gua2 ka7 tshiam1 tsit8 pah4 khong3 tshit4 ban7 kiat4 ko2 kin1 a2 jit8 khui1 tshit4 ho7
1555,pai3 pai3 m7 bian2 huan5 lo2 hiunn1 ian1 hun1 kiang7 kiang7
1556,tsit4 ma2 sia2 bang7 tsam7 tsiann5 thiam2 thau5 long2 ai3 iong7 tioh8 Webpack tsiah4 u7 thang1 tso3 tai7 tsi3
1557,li2 kam2 u7 beh4 lai5 sng2 PS two
1558,lin2 tsoo2 ma2 na7 ka7 li2 mau1 lueh4 mau1 kah4 oo1 tshenn1 li2 to7 e7 hiau2 ah4
1559,e9
1560,tsit8 tui3 tshing1 tshun1 i2 king1 si7 tsing5 luan5 si1 phoo2 siong1 ai3 tsin1 lan5 hun1
1561,a1 ti7 a2 bin5 a2 tsai3 e7 kau3 hia1
1562,lan2 lai5 khi3 sa1 kha2 li2 bah4 tsiah8 o5 a2 tsian1 kah4 kuann1 tsha5 pang1
1563,sann1 tsap8 sann1 te7 gak8 kah4 thian1 tong5
1564,in1 ui7 tsing3 hu2 suan1 thuan5 tsi1 ha7 e5 bi2 kok4 e5 hu7 bin7 e5 in3 siong7 tu2 ho2 to7 huan2 ing3 Russia e5 hian7 sit8
1565,tian7 ko1 tshue1 pi2 ga2 suh4 loo5 li7 pian7
1566,tsit4 khann1 sir1 tian2 le3 su3 e5 tiann2 si7 siang1 thai1 e5 oo7
1567,ha2 hah4 hah4 lin2 hiah4 ni7 ai3 tsiah8 gua2 tong1 lian5 e7 koh4 lai5 loo7 han3 tsing1 li5 tshio3 kah4 tsiann5 bo5 tsu7 lian5
1568,m7 thang1 lah4 an2 ne1 siunn1 moo7 hiam2
1569,tsit4 hue5 to5 e7 kue3 to5 be7 kue3 ah4
1570,tsit4 su1 siat4 tsuh4 ai3 thah8 tsit8 e5 ho2 e5 ne1 kut4 tai2 khah4 tsing3 sik4
1571,i1 hoo7 phing5 lun7 tsia2 sia2 kong2 lo5 ma2 thian1 tsu2 kau3 ting5 tsit4 ma2 si7 it4 liap8 it4 e5 tsu1 pun2 tsu2 gi7 phue1 phuann3 tsia2
1572,pi2 tsi1
1573,gua2 e5 bak8 tsiu1 iau2 sa1 bui1 sa1 bui1 bue7 se2 bin7 to7 kuann2 kin2 khi3 pai3 hong2
1574,e7 bin5 a2 am3 un2 loh8 hoo7 e5
1575,u7 hoo5 sin5 ti7 mng5 kha1 khau2 seh8 kue3 lai5 koh4 seh8 kue3 khi3
1576,lin2 tiong1 kok4 lang5 teh4 thak8 sing3 king1 e5 thai7 too7 tsin1 ho2 na2 thak8 na2 teh4 thim3 thau5
1577,i1 lu2 hiu1 huah4 kak4 hue1 a2 lu2 thiau1 i3 koo3 phun3 kah4 soo3 hue1 a2 tsuan5 sin1 bo5 tsit8 jiah4 si7 peh8 e5 an2 ne1 tsiah4 loo7 tshut4 kang9 tshong3 iann5 e5 kan1 hiong5 tshio3
1578,tsue3 au7 tsiok4 tak8 ke1 sin1 the2 kian7 khong1 ban7 su7 ju5 i3 u7 ki1 hue7 tsiah4 koh4 lai5 tsia1 thit4 tho5
1579,se2 hoo7 tshing1 khi3
1580,i1 m7 bat4 lai5 kue3 han5 kok4
1581,heh4 heh4
1582,gua2 tsit8 sut4 a2 to1 buai9 siong1 sin3 tsia1 e5 tshut4 te5 ui2 uan5 e5 tshau1 siu2
1583,ooh4 ong5 po2 tshuan1 sih4 ping5 kui3lai5 looh4
1584,li2 mai3 iong7 ie1 a1 lah4 iong7 Chrome ah8 si7 Firefox tsiah4 phah4 e7 khui1
1585,phah4 kau2 tioh8 ai3 khuann3 tsu2 lang5
1586,kha3 tsit8 thong1 tian7 ue7 mng7 gun2 lau7 bu2 tsiah8 pa2 ah4 be7
1587,ji7 tsap8 it4 tso3 bo5 khang1 khue3 tsue3 kin7 u7 ing5 bo5 kang7 khuan2 tsin1 bo5 ing5 neh4 tak8 ke1 tak8 jit8 phah4 piann3
1588,m7 koh4 lai5 tsu7 tang1 au1 sin1 tshi7 tiunn5 e5 li7 ik4 i2 king1 tsiam7 tsiam7 ta1 khi3 au1 tsiu1 tsi2 u7 ke3 siok8 ng3 tang1 huat4 tian2
1589,heh4 si2 gin2 a2
1590,gua2 e7 pau1 tshai3 bue2 tng2 khi3
1591,ma5 huan5 i1 khia5 kue3 lai5 ka7 gua2 tsai3 ho2 bo5
1592,li2 kiu5 ai3 khng3 hoo7 ho2 bo5 tan2 leh4 khok8 khok8 lian3 e7 tshue7 bo5
1593,tsit4 ma2 beh4 khai1 si2 ting1 ki1 a1 pat4 khong3 ji7 pan1 ki1 e5 li2 kheh4 tshiann2 kau3 te7 it4 khu1 pai5 tui7 ting1 ki1
1594,tong7 but8 po2 hoo7 huat4 kui1 ting7 kim3 tsi2 su2 iong7 liah8 siu3 ngeh4
1595,heh4 heh4 mai3 tsau2 lah4
1596,tshio3 iong5 mua2 bin7 ho2 tshun1 thinn1
1597,tshiann2 mng7 ting1 thai3 thai3 e5 tsa1 boo2 kiann2 kin1 ni5 kui2 hue3
1598,tse1 tai5 uan5 thau5 tsit8 tshut4 se3 kai3 te7 it4 ting2 beh4 ti7 lan2 kok4 tse3 tua7 hi3 inn7 liong5 tiong7 hian3 ing3 ooh4
1599,i1 the5 tshinn2 gua2 ai3 tsiah8 ioh8 a2
1600,be7
1601,na7 u7 ai3 i3 tshiann2 li2 kuann2 kin2 lai5 piau2 si7 long5 tshuan1 koo1 niu5 u7 tsing5 kah4 u7 i3
1602,long2 leh4 too5 sat4 tsong1 kau3 siong7 e5 i7 ki2
1603,au7 pai2 khuann3 li2 kann2 iah8 m7 kann2
1604,tsit4 ki1 pit4 i1 e5 honnh4
1605,tong1 lian5 u7 su1 iau3 pau1 kuah4 tui3 siunn7 beh4 oh8 tai5 gi2 e5 gua7 kok4 lang5 ma7 pau1 kuah4 lan2 tsit4 tai7 kah4 e7 tsit8 tai7
1606,li2 lang5 na7 bo5 song2 khuai3 e7 tang3 khi3 hong5 sio2 ma1 sa3 tsi3 tsit8 e7
1607,lim5 tiunn2 lo2 tshut4 lai5 tak8 ke1 ip4 le2 to7 hun1 pin1 tsu2 tse7 loh8
1608,tsuan5 poo7 long2 puann1 puann1 tshut4 khi3
1609,tsit4 tsiong2 thak4 khooh4 e5 bah4 kai3 kau7 kai3 khiu7 kai3 ho2 tsiah8
1610,m7 koh4 kui1 liap8 tshinn1 hoo7 kok4 ong5 hit4 nia2 tshio1 kiak4 kiak4 e5 tiau1 phue5 le2 hok8 kham3 liau2 liau2
1611,si3 hai2 ing2 tsit8 bue2 tsit8 bue2 gin5 sik4 e5 hi5 a2 sio1 tsinn1 beh4 peh4 khi2 lai5 huann7 ting2
1612,Seven eleven e5 thian9 pu2 lah4 si3 ki1 goo7 tsap8 khoo1
1613,tse1 ua1 sa2 bih4 na2 e7 hiah4 ni7 hiam1 lah4 hiam1 kah4 gua2 tioh8 sng3 phi7
1614,tse1 i2 king1 kiau2 jiau2 lan2 ti7 suann3 ting2 e5 hoo7 tong7
1615,tsit4 ma2 si7 an2 tsuann2
1616,ai3 tsing5 pi2 tsiah8 khah4 ho2 mah4
1617,i1 a2 li2 be2 kui2 phinn3
1618,gun2 lau7 pe7 i2 king1 tsiong1 gua2 tah4 ing3
1619,ling2 to7 po2 siu2 lian5 bing5 e5 o3 tsiu1 tsong2 li2 Tony Abbott pun2 lang5 huan2 tui3 tong5 sing3 hun1 in1 m7 koh4 tsan3 sing5 khai1 hong3 i1 e5 tsu7 iu5 tong2 e5 gi7 guan5 tsiau3 ka1 ti7 e5 i3 su3 tau5 phio3
1620,tsit4 e5 gin2 a2 tsit4 kai2 kho2 tshi3 tsin3 poo7 kui2 hun1
1621,tsit4 khoo1 tsa1 boo2 gin2 a2 u7 iann2 tsiann5 niauh4 kiauh4 iong7 tsong5 e5
1622,to7 tsi2 si7 khau2 ho7 nia5
1623,si7 ti7 khi3 too5 sim1 kah4 hian7 sit8 tsu2 gi7 tiong1 kan1 tshue7 tioh8 ping5 hing5
1624,Iran tsi1 tshi5 e5 kun1 su7 hing5 tong7 pho3 hai7 an1 ting7 bi2 kok4 long2 kik4 tiam7 tiam7 an2 ne1 e7 koo2 le7 Iran lu2 lai5 lu2 kann2
1625,hngh4
1626,li2 ho2 gua2 si7 ngoo2 ji7 sam1 su3 tshia1 tshu3 e5 tshia1 tiunn2 u7 lu2 kheh4 mng7 kong2 kam2 u7 lang5 ti7 tik4 lam5 tsam7 e5 tsin3 tsam7 khau2 khioh4 tioh8 tsit8 tiunn1 tshenn1 sik4 e5 sin3 iong7 kha2 to1 sia7
1627,u7 se1 hong1 kuan1 tshat4 tsia2 sim7 tsi3 jin7 ui5 i2 king1 tshut4 hian7 tsok8 kun5 too5 sat4 e5 tsa2 ki5 iann2 tsiah4
1628,in1 ui7 li2 hai7 gua2 tsa1 me5 khun3 bo5 ho2
1629,ke1 tse1 i2 king1 tui3 hiong1 kang2 thuann3 kah4 kui1 a1 tsiu1 tak8 ke1 tioh8 ai3 tsu3 i3
1630,tsit4 peh4 phinn1 koo3 su7 gua2 m7 tsai1 beh4 an2 tsuann2 pai5 tsing5 au7 soo2 i2 to7 tsiau3 si5 kan1 ui3 tsue3 kin7 sia2 e5 pai5 khi3 kah4 siong7 tsin3 tsing5
1631,to2 tsit8 khuan2 se2 thau5 tsui2 siong7 thian1 jian5 lai5 be2 nng7 kuan3 a2 tng2 khi3 tshi3 khuann3 mai7 a2
1632,ah4 li2 tsuan5 poo7 ka7 ting3 khi2 lai5 beh4 tui3 toh4 tshut4 lip8
1633,a1 peh4 a1 m2
1634,Obama tui3 Saudi tsai7 lai7 e5 tsit4 lak8 e5 pho1 su1 uan1 kok4 ka1 sing5 lok8 e7 tsi1 tshi5 in1 huat4 tian2 kok4 hong5 lai5 hong5 pi7 Iran e5 ui1 hiap8
1635,lin2 tse2 tseh4 tng2 lai5 ah4 neh4
1636,tshua3 bun5 giok8 sio2 tsia2 tshua3 bun5 giok8 sio2 tsia2 li2 e5 ping5 iu2 tng1 leh4 tshue7 li2 tshiann2 kau3 te7 it4 hok8 bu7 tai5 sio1 tan2 to1 sia7
1637,hau5 lau7 su1 ah4 hau5 lau7 su1
1638,te7 si3 tsap8 peh4 phinn1 tai5 uan5 kau3 iok8 tsi1 it4 huat4 kok4 e5 tai7 hak8 sing1 m7 bat4 Hugo bo5 kho2 ling5
1639,honnh4 honnh4 honnh4 eh4 li2 tsia1 e5 thang1 a2 mng5 honnh4 long2 ka7 ting3 ting3 khi2 lai5
1640,ah4 m7 siunn7 li2 tsuann2 iunn7 na7 khuann3 hong5 hun1 kau3 to7 lai5 siunn7 li2 bak8 sai2 lau5
1641,tak8 ke1 long2 leh4 iau1 kiu5 pat8 lang5 kai2 tsing3 in1 e5 tsok4 ui5 gua2 si7 ui7 li2 ho2 gua2 si7 kuan1 sim1 li2
1642,beh4 tshong3 sainnh4
1643,li2 tioh8 ai3 tsiah8 hoo7 pa2
1644,gua2 be7 lai5
1645,lan2 tsoh4 tshan5 lang5 si7 beh4 an2 tsuann2 tua7 hu3 kui3
1646,u7 u7 si5 a2 e7 kam2 kak4 na5 au5 ngiau1 ngiau1
1647,Russia na7 si7 tsin1 tsiann3 kah4 se1 hong1 khai1 tsian3 ma7 e7 tsin1 tsiah8 lat8
1648,ka7 li2 kong2 na7 beh4 khuann3 tsu1 to7 tiam3 leh4 au7 pang5 lah4
1649,gua2 beh4 ka7 tshai3 sing1 be2 be2 tng2 lai5 tsiah4 khi3 khun3
1650,sai2 thoo1 la2 khuh4 liau2 au7 i1 e5 sin1 the2 pian3 khah4 bai2
1651,li2 beh4 be2 hoo7 siu3 kuan1 in1 sio2 be7 a2 tsiah8 e5 tioh8 m7
1652,Stephens to7 si7 khau1 se2 kiong7 ho5 tong2 kong2 in1 huah4 beh4 an2 tsuann2 tshu2 li2 tiong1 tang1 tiong1 kok4 kah4 Russia
1653,tsit4 tiau5 loo7 gua2 tsiann5 sik8
1654,i1 ia7 bo5 kong2 m7 tioh8
1655,a1 bu2 ioh8 a2 ho2 ah4
1656,i1 teh4 mng7 tak8 ke1 beh4 tsiah8 siannh4 gua2 beh4 phang1 kong3 kong3 e5 iu5 tshang1 piann2 li2 leh4
1657,ai1 io7 ue5 koh4 sin1 e5 liooh4
1658,liok8 tsai5 tsu2 se1 siong1 ki3si7 sng3 te7 kui2 tshut4 lah4
1659,Tufekci ki2 tshut4 sia7 kau1 mui5 the2 ting2 bian2 hui3 e5 bang7 loo7 hok8 bu7 e5 tua7 bun7 te5 to7 si7 kho3 kong2 ko3 than3 tsinn5 e5 siong1 giap8 boo5 sik4
1660,ui3 pio2 it4 khuann3 khi2 lai5 han3 lo5 e5 poo7 hun7 mi1 kah4 CR sng3 tshut4 lai5 e5 kiat4 ko2 khah4 it4 ti3
1661,tsu7 i1 tue3 a1 biau7 liau2 au7 kian3 pai2 na7 beh4 tshut4 gua7 e5 si5 tsun7 long2 hoo7 a1 biau7 tshing7 tiau5 tiau5 in1 tuan1 si7 kak4 hue1 a2 e5 khuan2 iunn7 long2 hoo7 lang5 tsiok4 o1 lo2 e5 tsit8 kua2 tsau9 gin2 a2 phuann7 e7 sann5 ua2 lai5 m7 tsiah4 e7 a1 biau7 ju2 lai5 ju2 kah4 i3 kak4 hue1 a2
1662,tak8 ke1 ui7 tioh8 beh4 tsiah8 bian2 tsinn5 e5 inn5 a2 m7 kuan2 tsa1 poo1 tsa1 boo2 long2 siunn7 tsin7 pan7 huat4 ka7 sann1 liap8 tua7 liap8 inn5 a2 tsiah8 loh8 khi3
1663,eh4 tshai3 na2 e7 tang3 be7 hiah4 ni7 tse7 tsinn5
1664,ke3 lang5 liau2 au7 tsi2 u7 giah8 tsing1 khu7 thui5 tsing1 bi2 theh8 pua3 ki1 pua3 bi2 sau3 thoo5 kha1 hong7 thai7 ong1 koo1 iunn2 tshi7 kiann2 to7 kau3 giah8 ah4 bat4 ji7 bo5 loo7 iong7
1665,ah4 hia1 to1 a1 tsiunn1 peh4 a2 in1 tshu3 mah4
1666,it4 han3 lo5 iong7 ji7 bo5 it4 ti3 ti3 su2 tng7 su5 hau7 ko2 bo5 ho2
1667,tiong7 iau3 e5 m7 si7 bun5 ji7 si7 jin5 sing1 si7 sim1
1668,ah4 tse1 siann5 siann5 tsit8 kua2 siau2 niau1 kui1 tua7 tui1 lah4
1669,long2 tsong2 ka7 ia7 ia7 tshut4 lai5
1670,gua2 bo5 ing5 liau2 to7 sui5 kue3 khi3
1671,siang1 lang5 tho3 tshan1 ai3 peh4 pah4 tshit4 ho2 giah8 lang5 tsiah4 tsiah8 e7 khi2 lah4
1672,kau3 tshu3 liau2 au7 ai3 e7 ki3 tit4 iong7 Line kha3 hoo7 gua2
1673,gong7 tshiunn7 li2 phian3 siau2 e5 oo7
1674,ing5 tshan3 a2 lai5 lai5 lai5 lai5 tse7 tsia1 tse7 tsia1
1675,hun1 sik4 ka1 kong2 bok8 tsing5 huat4 sing1 hik8 tsu2 tsian3 tsing1 e5 hong1 hiam2
1676,lau7 su1 tu2 tsiah4 kong2 e5 si7 siann2 mih4 i3 su3 gua2 bo5 se3 ji7 khun3 khi3 ah4 siann2 mih8 long2 bo5 thiann1 e5
1677,a1 ing5 a2 e5 hit4 tiunn1 HTC koo2 phio3 tsit8 tshing1 khoo1 lak4 kah4 tsit4 ma2 tshun1 bo5 tsit8 pah4
1678,lang5 bo5 ai3 lah4
1679,tsuan5 tai5 uan5 u7 nng7 tshian1 sann1 pah4 goo7 tsap8 it4 ban7 lang5 pi2 ku7 ni5 ke1 tsit8 ban7 lak8 tshing1 nng7 pah4 peh4 tsap8 peh4 e5
1680,ke1 tsiah8 lin9 jin2 tui3 bak8 tsiu1 u7 tsin1 tua7 e5 pang1 tsoo7
1681,tse1 si7 bi2 kok4 tsu1 tshim1 ki3 tsia2 Christian Caryl soo2 sia2
1682,ti7 hit4 ping5 oo7
1683,ti7 hian7 tai7 lang5 e5 bak8 tsiu1 lai7 te2 su7 sit8 na7 bo5 sia2 tiam3 bun5 kiann7 ting2 thau5 to7 m7 si7 su7 sit8
1684,gi2 su5 tah4 phue3 collocation si7 hak8 sip8 gi2 su5 an2 tsuann2 su2 iong7 tsin1 ho2 e5 kang1 khu7
1685,peh4 pah4 khong3 sann1 phinn1 Hillary Clinton beh4 tsiong1 kiat4 tai7 liong7 kam1 kim3
1686,u7 jiau3 pe5 a2 po3 kong2 hit4 king1 gu5 bah4 tiunn5 u7 leh4 thiau3 su1 to2 lip4 puh4 soo2 i2 king2 tshat4 ti7 au7 piah4 khia7 piah4 beh4 lai5 liah8。
1687,li2 lang5 bin7 hiah4 khuah4 ma7 ka7 gun2 lu2 ping5 iu2 tshue7 khuann3 u7 tsit8 hang7 thau5 loo7 bo5
1688,ah4 gua2 tsit4 tsun7 ka7 li2 kong2
1689,lau7 hue3 a2 tsan3 siann1 e5 pi2 siau3 lian5 lang5 kiam2 lak8 tsap8 tshit4 pha1
1690,liu2 ting1 sng1 giuh4 giuh4
1691,m7 thang1 tak8 kang1 kik4 sai2 bin7 hann5
1692,beh4 siann2 poo7
1693,pun2 liat8 tshia1 si7 it4 khong3 it4 kiu2 tshia1 tshu3 king1 iu5 suann1 suann3 khui1 ong2 ko1 hiong5 e5 tsu7 kiong5 ho7 liat8 tshia1 beh4 ong2 au7 lang5 uan2 li2 hai2 suann3 e5 lu2 kheh4 tshiann2 ti7 pun2 tsam7 puann5 tshia1
1694,ting2 ki5 king1 tse3 hak8 jin5tsiu1 khan1 tsit8 phinn1 bun5 tsiunn1 hun1 sik4 kong2 thiu1 iah8 gam5 tsioh8 iu5 e5 ki1 sut8 huah8 tua7 poo7 ting2 ting2 in1 soo3 khuann3 lai5 iu5 ke3 tsin1 kho2 ling5 tng5 ki5 i5 tshi5 bok8 tsing5 e5 tsui2 tsun2 tsioh8 iu5 su1 tshut4 kok4 ka1 tsoo1 tsit4 OPEC huann7 puann5 e5 iu1 se3 put4 tsai3
1695,khun3 khun3 leh4 tsiah4 koh4 kong2
1696,tai7 tshuan1 kong2 ho2 gua2 to1 iau2 koh4 teh4 siunn7 koh4
1697,tai5 uan5 te7 it4 ki1 tua7 ki1 e5 tian7 iann2 ong5 po2 tshuan1 sih4 ping5 kui3
1698,peh4 suann1 e5 si5 ma7 tioh8 sui5 si5 kiam2 tsa1 ti3 hui7 tshiu2 ki1 be7 tang3 loo3 su2 jim7 ho5 tsit8 tiau5 sin3 sit4
1699,tsit4 e5 a1 put4 lah4 ooh4 sit8 tsai7 u7 kau3 kau7 bin7 sin5 e5
1700,li2 khi3 khuann3 Youtube kam2 u7 li2 kah4 i3 e5 im1 gak8
1701,Three m1 si7 bi2 kok4 kong1 si1 tu2 khai1 si2 tsu2 iau3 si7 leh4 be7 kang1 giap8 iong7 phin2 au7 lai5 tauh8 tauh8 a2 tsuan2 hing5 tsuan2 tso3 sing1 san2 sing1 uah8 iong7 phin2 tshin1 tshiunn7 liam5 poo3 tshai3 kue1 poo3 tsue3 kin7 kui2 ni5 in1 koh4 u7 leh4 be7 tsim2 thau5
1702,tu5 hui1 si7 pok8 huat4 tiong7 tai7 tshiong1 tut8 tso7 sing5 se3 kai3 siong7 tua7 e5 tsit8 kua2 iu5 tshan5 thing5 tsi2 kiong1 ing3 ah8 si7 su1 kiu5 hiong5 hiong5 tshing3 kuan5
1703,kok4 ui7 lu2 kheh4 tshiann2 mng7 siang2 u7 pun3 so3 beh4 tan3 bo5
1704,a1 ban7 a2 tng2 khi3 tsiah8 hi2 tsiu2
1705,gi2 gian5 huan1 ik8 si7 to1 tui3 to1 lan2 thau3 kue3 hua5 gi2 tui3 ik8 su5 liah8 su5 lui7 tsit4 e5 kue3 ting5 to7 u7 kho2 ling5 e7 tiong2 tsit8 kua2 bo5 pit4 iau3 e5 su5 lui7 tshut4 lai5
1706,e7 bin7 si7 pun2 sit8 giam7 e5 tso3 huat4
1707,hut8 mng5 huat4 su1 tsia2 te7 tsing1 tsai5 san2 khi2 tshiong1 tut8 sim7 tsi3 tsham1 lah4 sap4 ue7 to1 kong2 tshut4 tshui3
1708,gua2 kin2 lai5 sai2 tshia1 hannh4
1709,gua2 khuann3 tioh8 e5 ti1 a2
1710,i1 tsai1 iann2 beh4 an2 tsuann2 lai5 suan1 thuan5 ka1 ti7 e5 tian7 iann2
1711,i1 pue1 tshut4 lai5
1712,lang5 e5 sim1 kuann1
1713,gua2 si7 lin2 tsit4 peh4 kang1 e5 to7 iu5 gua2 ho7 tso3 lua7 le7 keh4 kio3 gua2 a1 keh4 to7 ho2 lan2 tsit4 ma2 beh4 li7 khui1 ki1 tiunn5 sing1 khi3 uan5 lim5 hoo1 the2 luh4 hioh4 khun3
1714,iau2 koh4 tiam3 tsia1 thuat4
1715,ooh4 ooh4 ooh4
1716,li2 khuann3 li2 kui1 sing1 khu1 khi3 hoo7 iu5 phun3 kah4 an2 ne1 li2 na7 beh4 tsinn3 mih8 kiann7 toh8 sing1 tshing7 e1 pu2 long2
1717,tan7 si7 Caryl koh4 khah4 bo5 lok8 kuan1
